id,doi,title,authorString,authorAffiliations,journalTitle,pubYear,date,isOpenAccess,keywords,nationalPriorities,healthCategories,abstract,laySummary,urls
PPR183540,https://doi.org/10.1101/2020.07.03.20145839,"The Impact of COVID-19 on Adjusted Mortality Risk in Care Homes for Older Adults in Wales, United Kingdom: A retrospective population-based cohort study for mortality in 2016-2020","Hollinghurst J, Lyons J, Fry R, Akbari A, Gravenor M, Watkins A, Verity F, Lyons RA.",,No Journal Info,2020,2020-07-04,Y,,,,"<h4>ABSTRACT</h4> <h4>Background</h4> Mortality in care homes has had a prominent focus during the COVID-19 outbreak. Multiple and interconnected challenges face the care home sector in the prevention and management of outbreaks of COVID-19, including adequate supply of personal protective equipment, staff shortages, and insufficient or lack of timely COVID-19 testing. Care homes are particularly vulnerable to infectious diseases. <h4>Aim</h4> To analyse the mortality of older care home residents in Wales during COVID-19 lockdown and compare this across the population of Wales and the previous 4-years. <h4>Study Design and Setting</h4> We used anonymised Electronic Health Records (EHRs) and administrative data from the Secure Anonymised Information Linkage (SAIL) Databank to create a cross-sectional cohort study. We anonymously linked data for Welsh residents to mortality data up to the 14 th June 2020. <h4>Methods</h4> We calculated survival curves and adjusted Cox proportional hazards models to estimate hazard ratios (HRs) for the risk of mortality. We adjusted hazard ratios for age, gender, social economic status and prior health conditions. <h4>Results</h4> Survival curves show an increased proportion of deaths between 23 rd March and 14 th June 2020 in care homes for older people, with an adjusted HR of 1·72 (1·55, 1·90) compared to 2016. Compared to the general population in 2016-2019, adjusted care home mortality HRs for older adults rose from 2·15 (2·11,2·20) in 2016-2019 to 2·94 (2·81,3·08) in 2020. <h4>Conclusions</h4> The survival curves and increased HRs show a significantly increased risk of death in the 2020 study periods.",,pdf:https://www.medrxiv.org/content/medrxiv/early/2020/07/04/2020.07.03.20145839.full.pdf; doi:https://doi.org/10.1101/2020.07.03.20145839; html:https://europepmc.org/article/PPR/PPR183540; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR183540&type=FILE&fileName=EMS87632-pdf.pdf&mimeType=application/pdf
PPR167046,https://doi.org/10.1101/2020.05.19.20106641,Study Data Element Mapping: Feasibility of Defining Common Data Elements Across COVID-19 Studies,"Mathewson P, Gordon B, Snowley K, Fennessy C, Denniston A, Sebire N.",,No Journal Info,2020,2020-05-26,N,,,,"<h4>Background: </h4> Numerous clinical studies are now underway investigating aspects of COVID-19. The aim of this study was to identify a selection of national and/or multicentre clinical COVID-19 studies in the United Kingdom to examine the feasibility and outcomes of documenting the most frequent data elements common across studies to rapidly inform future study design and demonstrate proof-of-concept for further subject-specific study data element mapping to improve research data management. <h4>Methods:</h4> 25 COVID-19 studies were included. For each, information regarding the specific data elements being collected was recorded. Data elements collated were arbitrarily divided into categories for ease of visualisation. Elements which were most frequently and consistently recorded across studies are presented in relation to their relative commonality. <h4>Results:</h4> Across the 25 studies, 261 data elements were recorded in total. The most frequently recorded 100 data elements were identified across all studies and are presented with relative frequencies. Categories with the largest numbers of common elements included demographics, admission criteria, medical history and investigations. Mortality and need for specific respiratory support were the most common outcome measures, but with specific studies including a range of other outcome measures. <h4>Conclusion:</h4> The findings of this study have demonstrated that it is feasible to collate specific data elements recorded across a range of studies investigating a specific clinical condition in order to identify those elements which are most common among studies. These data may be of value for those establishing new studies and to allow researchers to rapidly identify studies collecting data of potential use hence minimising duplication and increasing data re-use and interoperability",,pdf:https://www.medrxiv.org/content/medrxiv/early/2020/05/26/2020.05.19.20106641.full.pdf; doi:https://doi.org/10.1101/2020.05.19.20106641; html:https://europepmc.org/article/PPR/PPR167046; doi:https://doi.org/10.1101/2020.05.19.20106641
PPR414478,https://doi.org/10.1101/2021.11.01.21265660,"Association between mobility, non-pharmaceutical interventions, and COVID-19 transmission in Ghana: a modelling study using mobile phone data","Gibbs H, Liu Y, Abbott S, Baffoe-Nyarko I, Laryea DO, Akyereko E, Kuma-Aboagye P, Asante I, Mitjà O, LSHTM CMMID COVID-19 working group, Ampofo W, Asiedu-Bekoe F, Marks M, Eggo RM.",,No Journal Info,2021,2021-11-02,Y,,,,"<h4>Background</h4> Governments around the world have implemented non-pharmaceutical interventions to limit the transmission of COVID-19. While lockdowns and physical distancing have proven effective for reducing COVID-19 transmission, there is still limited understanding of how NPI measures are reflected in indicators of human mobility. Further, there is a lack of understanding about how findings from high-income settings correspond to low and middle-income contexts. <h4>Methods</h4> In this study, we assess the relationship between indicators of human mobility, NPIs, and estimates of R t , a real-time measure of the intensity of COVID-19 transmission. We construct a multilevel generalised linear mixed model, combining local disease surveillance data from subnational districts of Ghana with the timing of NPIs and indicators of human mobility from Google and Vodafone Ghana. <h4>Findings</h4> We observe a relationship between reductions in human mobility and decreases in R t during the early stages of the COVID-19 epidemic in Ghana. We find that the strength of this relationship varies through time, decreasing after the most stringent period of interventions in the early epidemic. <h4>Interpretation</h4> Our findings demonstrate how the association of NPI and mobility indicators with COVID-19 transmission may vary through time. Further, we demonstrate the utility of combining local disease surveillance data with large scale human mobility data to augment existing surveillance capacity and monitor the impact of NPI policies. <h4>Research in Context</h4> <h4>Evidence before this study</h4> We searched PubMed and preprint archives for articles published in English that contained information about the COVID-19 pandemic published up to Nov 1, 2021, using the search terms “coronavirus”, “CoV”, “COVID-19”, “mobility”, “movement”, and “flow”. The data thus far suggests that NPI measures including physical distancing, reduction of travel, and use of personal protective equipment have been demonstrated to reduce COVID-19 transmission. Much of the existing research focuses on comparisons of NPI stringency with COVID-19 transmission among different high-income countries, or on high-income countries, leaving critical questions about the applicability of these findings to low- and middle-income settings. <h4>Added value of this study</h4> We used a detailed COVID-19 surveillance dataset from Ghana, and unique high resolution spatial data on human mobility from Vodafone Ghana as well as Google smartphone GPS location data. We show how human mobility and NPI stringency were associated with changes in the effective reproduction number (R t ). We further demonstrate how this association was strongest in the early COVID-19 outbreak in Ghana, decreasing after the relaxation of national restrictions. <h4>Implications of all the available evidence</h4> The change in association between human mobility, NPI stringency, and R t may reflect a “decoupling” of NPI stringency and human mobility from disease transmission in Ghana as the COVID-19 epidemic progressed. This finding provides public health decision makers with important insights for the understanding of the utility of mobility data for predicting the spread of COVID-19.",,doi:https://doi.org/10.1101/2021.11.01.21265660; html:https://europepmc.org/article/PPR/PPR414478; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR414478&type=FILE&fileName=EMS137953-pdf.pdf&mimeType=application/pdf
PPR384592,https://doi.org/10.1101/2021.08.17.21260846,"COVID-19 Infection, Admission and Death Amongst People with Rare Autoimmune Rheumatic Disease in England. Results from the RECORDER Project","Rutter M, Lanyon PC, Grainge MJ, Hubbard R, Peach E, Bythell M, Stilwell P, Aston J, Stevens S, Pearce FA.",,No Journal Info,2021,2021-08-18,Y,,,,"<h4>Objectives</h4> To calculate the rates of COVID-19 infection and COVID-19-related death among people with rare autoimmune rheumatic diseases (RAIRD) during the first wave of the COVID-19 pandemic in England compared to the general population. <h4>Methods</h4> We used Hospital Episode Statistics to identify all people alive 01 March 2020 with ICD-10 codes for RAIRD from the whole population of England. We used linked national health records (demographic, death certificate, admissions and PCR testing data) to calculate rates of COVID-19 infection and death up to 31 July 2020. Our primary definition of COVID-19-related death was mention of COVID-19 on the death certificate. General population data from Public Health England and the Office for National Statistics were used for comparison. We also describe COVID-19-related hospital admissions and all-cause deaths. <h4>Results</h4> We identified a cohort of 168,680 people with RAIRD, of whom 1874 (1.11%) had a positive COVID-19 PCR test. The age-standardised infection rate was 1.54 (95% CI 1.50-1.59) times higher than in the general population. 713 (0.42%) people with RAIRD died with COVID-19 on their death certificate and the age-sex-standardised mortality rate for COVID-19-related death was 2.41 (2.30 – 2.53) times higher than in the general population. There was no evidence of an increase in deaths from other causes in the RAIRD population. <h4>Conclusions</h4> During the first wave of COVID-19 in England, people with RAIRD had a 54% increased risk of COVID-19 infection and more than twice the risk of COVID-19-related death compared to the general population. These increases were seen despite shielding policies. <h4>Key Messages</h4> People with RAIRD were at increased risk of COVID-19 infection during the first wave. Compared to the general population, they had over twice the risk of COVID-19-related death. These increased risks were seen despite shielding policies in place in England.",,pdf:https://www.medrxiv.org/content/medrxiv/early/2021/09/04/2021.08.17.21260846.full.pdf; doi:https://doi.org/10.1101/2021.08.17.21260846; html:https://europepmc.org/article/PPR/PPR384592; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR384592&type=FILE&fileName=EMS133258-pdf.pdf&mimeType=application/pdf
PPR577327,https://doi.org/10.1101/2022.11.28.22282810,Developing a research ready population-scale linked data ethnicity-spine in Wales,"Akbari A, Torabi F, Bedston S, Lowthian E, Abbasizanjani H, Fry R, Lyons J, Owen RK, Khunti K, Lyons RA.",,No Journal Info,2022,2022-11-29,Y,,,,"<h4>Introduction: </h4> Ethnicity information is recorded routinely in electronic health records (EHRs); however, to date, there is no national standard or framework for harmonisation of the existing records. Methods and analysis The national ethnicity-spine uses anonymised individual-level population-scale ethnicity data from 26 EHR available through the Secure Anonymised Information Linkage (SAIL) Databank. A total of 46 million ethnicity records for 4,297,694 individuals in Wales-UK over 22 years (between 2000 and 2021) have been compiled in a harmonised, deduplicated longitudinal research ready data asset. We serialised this data and compared distribution of records over time for four selection approaches (Latest, Mode, Weighted-Mode and Composite) across age bands, sex, deprivation quintiles, health board, and residential location, against the ONS census 2011. The distribution of the dominant group (White) is minimally affected based on the four different selection approaches. Across all other ethnicity categorisations, the Mixed group was most susceptible to variation in distribution depending on the selection approach used and varied from a 0.6% prevalence across the Latest and Mode approach to a 1.1% prevalence for the Weighted-Mode, compared to the 3.1% prevalence for the Composite approach. Substantial alignment was observed with ONS census with the Latest group method (kappa= 0.68, 95% CI [0.67,0.71]) across all sub-groups. Conclusion We provides a reproducible EHR based resource enabling the investigation and evaluation of health inequalities related to ethnic groups in Wales. This generalisable method informs opportunities for the transferability of this methodology across the UK to platforms with comparable routine data sources. Ethics and dissemination This work was supported by the Con-COV team funded by Medical Research Council, Health Data Research UK, ADR Wales funded by ADR UK through the Economic and Social Research Council, and the Wales COVID-19 Evidence Centre, funded by Health and Care Research Wales.",,pdf:https://www.medrxiv.org/content/medrxiv/early/2022/11/29/2022.11.28.22282810.full.pdf; doi:https://doi.org/10.1101/2022.11.28.22282810; html:https://europepmc.org/article/PPR/PPR577327; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR577327&type=FILE&fileName=EMS157868-pdf.pdf&mimeType=application/pdf
PPR254227,https://doi.org/10.1101/2020.12.14.20248155,Investigating mental and physical disorders associated with COVID-19 in online health forums,"Patel R, Smeraldi F, Abdollahyan M, Irving J, Bessant C.",,No Journal Info,2020,2020-12-16,Y,,,,"<h4>Objectives: </h4> Online health forums provide rich and untapped real-time data on population health. Through novel data extraction and natural language processing (NLP) techniques, we characterise the evolution of mental and physical health concerns relating to the COVID-19 pandemic among online health forum users.  Setting and design: We obtained data from 739,434 posts by 53,134 unique users of three leading online health forums: HealthBoards, Inspire and HealthUnlocked, from the period 1st January 2020 to 31st May 2020. Using NLP, we analysed the content of posts related to COVID-19.  Primary outcome measures: (i)	Proportion of forum posts containing COVID-19 keywords (ii)	Proportion of forum users making their very first post about COVID-19 (iii)	Number of COVID-19 related posts containing content related to physical and mental health comorbidities  Results: Posts discussing COVID-19 and related comorbid disorders spiked in early- to mid-March around the time of global implementation of lockdowns prompting a large number of users to post on online health forums for the first time. The pandemic and corresponding public response has had a significant impact on posters' queries regarding mental health. <h4>Conclusions:</h4> We demonstrate it is feasible to characterise the content of online health forum user posts regarding COVID-19 and measure changes over time. Social media data sources such as online health forums can be harnessed to strengthen population-level mental health surveillance.",,pdf:https://www.medrxiv.org/content/medrxiv/early/2020/12/16/2020.12.14.20248155.full.pdf; doi:https://doi.org/10.1101/2020.12.14.20248155; html:https://europepmc.org/article/PPR/PPR254227; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR254227&type=FILE&fileName=EMS108690-pdf.pdf&mimeType=application/pdf
PPR993823,https://doi.org/10.21203/rs.3.rs-5959412/v1,The reporting of Health Systems Data use in primary results publications of clinical trials: A systematic review,"Thompson J, Bobou M, Roberts K, Taheri S, Love SB, Murray ML.",,No Journal Info,2025,2025-03-24,Y,,,,"<title>Abstract</title>  <p>  <bold>Background</bold>  : Data collected within clinical trials often overlaps with routinely collected Health Systems Data (HSD). There is potential for HSD to reduce burdens for trials and understanding HSD use can help triallists make decisions about using HSD in future trials. However, it is unknown to what extent HSD use has been reported in trial publications, despite the development of guidelines such as ESMO-GROW and CONSORT-ROUTINE extension for reporting HSD use in trials. This study expands on work previously conducted by Lensen and colleagues (1). It aims to provide insights into how HSD use is reported in main result publications that present main trial results, before and after release of the CONSORT-ROUTINE extension.  <bold>Methods</bold>  : This was a systematic review of the reporting of HSD use in primary results publications of trials that accessed HSD between 2017-2018. Of 90 trials identified by Lensen and colleagues, those that had published primary outcome results were included in the review. Trials were excluded if (1) primary results were not yet due to be reported; (2) not yet published; (3) they were published prior to June 2017; (4) they were published in 2017, but HSD was accessed in 2018 and (5) the primary publication only reported HSD use in secondary, interim or Study Within a Trial (SWAT) analysis. Eligible publications were identified using ISRCTN, ClinicalTrials.gov, EU Clinical Trials Registries, PubMed and Embase. The reporting of HSD use was compared against expectations for reporting outlined in the CONSORT-ROUTINE extension.  <bold>Results</bold>  : Forty-nine primary publications from 46 trials were included in the review. Overall, none of the included publications reported all the information suggested in the CONSORT-ROUTINE. However, there has been an improvement in the reporting of HSD use, since the publication of the CONSORT-ROUTINE guidelines.  <bold>Conclusions</bold>  : Reporting of HSD use has improved over time. However, it still does not meet the expectations set out in the CONSORT-ROUTINE extension. Triallists should be encouraged to provide further information in publications about the use of HSD as per the CONSORT-ROUTINE extension guidelines. This would allow greater transparency in reporting, facilitating effective HSD use in future trials.  </p>",,doi:https://doi.org/10.21203/rs.3.rs-5959412/v1; doi:https://doi.org/10.21203/rs.3.rs-5959412/v1; html:https://europepmc.org/article/PPR/PPR993823; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR993823&type=FILE&fileName=EMS204593-pdf.pdf&mimeType=application/pdf
PPR179144,https://doi.org/10.1101/2020.06.21.20136853,Modelling the impact of lockdown easing measures on cumulative COVID-19 cases and deaths in England,"Ziauddeen H, Subramaniam N, Gurdasani D.",,No Journal Info,2020,2020-06-23,Y,,,,"<h4>Background</h4> As countries begin to ease the lockdown measures instituted to control the COVID-19 pandemic, there is a risk of a resurgence of the pandemic, and early reports of this are already emerging from some countries. Unlike many other countries, the UK started easing lockdown in England when levels of community transmission were still high, and this could have a major impact on case numbers and deaths. However thus far, the likely impacts of easing restrictions at this point in the pandemic have not been quantified. Using a Bayesian model, we assessed the potential impacts of successive lockdown easing measures in England, focussing on scenarios where the reproductive number ( R ) remains ≤1 in line with the UK government’s stated aim. <h4>Methods</h4> We developed a Bayesian model to infer incident cases and R in England, from incident death data from the Office of National Statistics. We then used this to forecast excess cases and deaths in multiple plausible scenarios in which R increases at one or more time points, compared to a baseline scenario where R remains unchanged by the easing of lockdown. <h4>Findings</h4> The model inferred an R of 0.752 on the 13 th May when England first started easing lockdown. In the most conservative scenario where R increases to 0.80 as lockdown was eased further on 1 st June and then remained constant, the model predicts an excess 257 (95% 108-492) deaths and 26,447 (95% CI 11,105-50,549) cumulative cases over 90 days. In the scenario with maximal increases in R (but staying ≤1) with successive easing of lockdown, the model predicts 3,174 (95% 1,334-6,060) excess cumulative deaths and 421,310 (95% 177,012-804,811) excess cases. <h4>Results</h4> When levels of transmission are high, even small changes in R with easing of lockdown can have significant impacts on expected cases and deaths, even if R remains ≤1. This will have a major impact on population health, tracing systems and health care services in England.. Following an elimination strategy rather than one of maintenance of R below 1 would substantially mitigate the impact of the COVID-19 epidemic within England. This study provides urgently needed information for developing public health policy for the next stages of the pandemic.",,pdf:https://www.medrxiv.org/content/medrxiv/early/2020/07/03/2020.06.21.20136853.full.pdf; doi:https://doi.org/10.1101/2020.06.21.20136853; html:https://europepmc.org/article/PPR/PPR179144; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR179144&type=FILE&fileName=EMS88438-pdf.pdf&mimeType=application/pdf
PPR208637,https://doi.org/10.1101/2020.09.02.20186502,Real-time monitoring of COVID-19 dynamics using automated trend fitting and anomaly detection,"Jombart T, Ghozzi S, Schumacher D, Leclerc QJ, Jit M, Flasche S, Greaves F, Ward T, Eggo RM, Nightingale E, Meakin S, Brady OJ, Centre for Mathematical Modelling of Infectious Diseases COVID-19 Working Group, Medley GF, Höhle M, Edmunds WJ.",,No Journal Info,2020,2020-09-03,Y,,,,"As several countries gradually release social distancing measures, rapid detection of new localised COVID-19 hotspots and subsequent intervention will be key to avoiding large-scale resurgence of transmission. We introduce ASMODEE (Automatic Selection of Models and Outlier Detection for Epidemics), a new tool for detecting sudden changes in COVID-19 incidence. Our approach relies on automatically selecting the best (fitting or predicting) model from a range of user-defined time series models, excluding the most recent data points, to characterise the main trend in an incidence. We then derive prediction intervals and classify data points outside this interval as outliers, which provides an objective criterion for identifying departures from previous trends. We also provide a method for selecting the optimal breakpoints, used to define how many recent data points are to be excluded from the trend fitting procedure. The analysis of simulated COVID-19 outbreaks suggest ASMODEE compares favourably with a state-of-art outbreak-detection algorithm while being simpler and more flexible. We illustrate our method using publicly available data of NHS Pathways reporting potential COVID-19 cases in England at a fine spatial scale, for which we provide a template automated analysis pipeline. ASMODEE is implemented in the free R package trendbreaker .",,pdf:https://www.medrxiv.org/content/medrxiv/early/2020/09/03/2020.09.02.20186502.full.pdf; doi:https://doi.org/10.1101/2020.09.02.20186502; html:https://europepmc.org/article/PPR/PPR208637; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR208637&type=FILE&fileName=EMS94645-pdf.pdf&mimeType=application/pdf
PPR340062,https://doi.org/10.31234/osf.io/sf7b6,"Depression, anxiety and PTSD symptoms before and during the COVID-19 pandemic in the UK","Young KS, Purves KL, Hübel C, Davies M, Thompson KN, Bristow S, Krebs G, Danese A, Hirsch C, Parsons CE, Vassos E, Adey B, Bright S, Hegemann L, Lee YT, Kalsi G, Monssen D, Mundy J, Peel A, Rayner C, Rogers H, ter Kuile A, Ward C, York K, Lin Y, Palmos A, Schmidt U, Veale D, Nicholson T, Pollak T, Stevelink S, Moukhtarian T, Martineau A, Holt H, Maughan B, Al-Chalabi A, Chaudhuri KR, Richardson MP, Bradley J, Chinnery P, Kingston N, Papadia S, Stirrups K, Linger R, Hotopf M, Eley T, Breen G.",,No Journal Info,2021,2021-05-14,N,,,,"<p>Background: The COVID-19 pandemic is a novel population-level stressor. As such, it is important to examine pandemic-related changes in mental health and to identify which individuals are at greatest risk of worsening symptoms. <h4>Methods:</h4> Online questionnaires were administered to 34,465 individuals in the UK, recruited from existing cohorts or via social media. Around one third (n = 12,718) with prior diagnoses of depression or anxiety completed pre-pandemic mental health assessments, allowing prospective investigation of symptom change. We examined changes in depression, anxiety and PTSD symptoms using prospective, retrospective and global ratings of change assessments. We also examined the effect of key risk factors on changes in symptoms.Outcomes: Prospective analyses showed small decreases in depression (PHQ-9: - .43 points) and anxiety symptoms (GAD-7: -.33 points), and increases in PTSD symptoms (PCL-6: .22 points). Conversely, retrospective analyses demonstrated large significant increases in depression (2.40 points) and anxiety symptoms (1.97 points) and 55% reported worsening mental health since the beginning of the pandemic on a global change rating. Using both prospective and retrospective symptom measures, regression analyses demonstrated that worsening depression, anxiety and PTSD symptoms were associated with i) prior mental health diagnoses, ii) female gender; iii) young age, and iv) unemployed or student status.Interpretation: We highlight the effect of prior mental health diagnoses on worsening mental health during the pandemic and confirm previously-reported sociodemographic risk factors. Discrepancies between prospective and retrospective measures of changes in mental health may be related to recall bias underestimating prior symptom severity.</p>",,pdf:https://osf.io/sf7b6/download; doi:https://doi.org/10.31234/osf.io/sf7b6; html:https://europepmc.org/article/PPR/PPR340062; doi:https://doi.org/10.31234/osf.io/sf7b6
PPR516555,https://doi.org/10.1101/2022.07.08.22277317,A national audit of pancreatic enzyme prescribing in pancreatic cancer from 2015 to 2023 in England using OpenSAFELY-TPP,"Lemanska A, Andrews C, Fisher L, Butler-Cole B, Mehrkar A, Roberts KJ, Goldacre B, Walker AJ, The OpenSAFELY Collaborative, MacKenna B.",,No Journal Info,2022,2022-07-10,Y,,,,"<h4>Objectives</h4> Cancer treatments were variably disrupted during the COVID-19 pandemic. UK guidelines recommend pancreatic enzyme replacement therapy (PERT) to all people with unresectable pancreatic cancer. The aim was to investigate the impact of COVID-19 on PERT prescribing to people with unresectable pancreatic cancer and to investigate the national and regional rates from January 2015 to January 2023. <h4>Data sources</h4> With the approval of NHS England, we conducted this study using 24 million electronic healthcare records of people within the OpenSAFELY-TPP research platform. There were 22,860 people diagnosed with pancreatic cancer in the study cohort. We visualised the trends over time and modelled the effect of COVID-19 with the interrupted time series analysis. <h4>Conclusions</h4> In contrast to many other treatments, prescribing of PERT was not affected during the pandemic. Overall, since 2015, the rates increased steadily over time by 1% every year. The national rates ranged from 41% in 2015 to 48% in early 2023. There was substantial regional variation with the highest rates of 50% to 60% in West Midlands. <h4>Implications for Nursing Practice</h4> In pancreatic cancer, if PERT is prescribed, it is usually initiated in hospitals by clinical nurse specialists and continued after discharge by primary care. At just under 50% in early 2023, the rates were still below the recommended 100% standard. More research is needed to understand barriers to prescribing of PERT and geographic variation to improve quality of care. Prior work relied on manual audits. With OpenSAFELY, we developed an automated audit allowing for regular updates.",,doi:https://doi.org/10.1101/2022.07.08.22277317; html:https://europepmc.org/article/PPR/PPR516555; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR516555&type=FILE&fileName=EMS150145-pdf.pdf&mimeType=application/pdf
PPR308166,https://doi.org/10.1101/2021.04.01.21254789,Mendelian randomisation identifies alternative splicing of the FAS death receptor as a mediator of severe COVID-19,"Klaric L, Gisby JS, Papadaki A, Muckian MD, Macdonald-Dunlop E, Zhao JH, Tokolyi A, Persyn E, Pairo-Castineira E, Morris AP, Kalnapenkis A, Richmond A, Landini A, Hedman ÅK, Prins B, Zanetti D, Wheeler E, Kooperberg C, Yao C, Petrie JR, Fu J, Folkersen L, Walker M, Magnusson M, Eriksson N, Mattsson-Carlgren N, Timmers PR, Hwang S, Enroth S, Gustafsson S, Vosa U, Chen Y, Siegbahn A, Reiner A, Johansson Å, Thorand B, Gigante B, Hayward C, Herder C, Gieger C, Langenberg C, Levy D, Zhernakova DV, Smith JG, Campbell H, Sundstrom J, Danesh J, Michaëlsson K, Suhre K, Lind L, Wallentin L, Padyukov L, Landén M, Wareham NJ, Göteson A, Hansson O, Eriksson P, Strawbridge RJ, Assimes TL, Esko T, Gyllensten U, Baillie JK, Paul DS, Joshi PK, Butterworth AS, Mälarstig A, Pirastu N, Wilson JF, Peters JE.",,No Journal Info,2021,2021-04-07,Y,,,,"Severe COVID-19 is characterised by immunopathology and epithelial injury. Proteomic studies have identified circulating proteins that are biomarkers of severe COVID-19, but cannot distinguish correlation from causation. To address this, we performed Mendelian randomisation (MR) to identify proteins that mediate severe COVID-19. Using protein quantitative trait loci (pQTL) data from the SCALLOP consortium, involving meta-analysis of up to 26,494 individuals, and COVID-19 genome-wide association data from the Host Genetics Initiative, we performed MR for 157 COVID-19 severity protein biomarkers. We identified significant MR results for five proteins: FAS, TNFRSF10A, CCL2, EPHB4 and LGALS9. Further evaluation of these candidates using sensitivity analyses and colocalization testing provided strong evidence to implicate the apoptosis-associated cytokine receptor FAS as a causal mediator of severe COVID-19. This effect was specific to severe disease. Using RNA-seq data from 4,778 individuals, we demonstrate that the pQTL at the FAS locus results from genetically influenced alternate splicing causing skipping of exon 6. We show that the risk allele for very severe COVID-19 increases the proportion of transcripts lacking exon 6, and thereby increases soluble FAS. Soluble FAS acts as a decoy receptor for FAS-ligand, inhibiting apoptosis induced through membrane-bound FAS. In summary, we demonstrate a novel genetic mechanism that contributes to risk of severe of COVID-19, highlighting a pathway that may be a promising therapeutic target.",,pdf:https://www.medrxiv.org/content/medrxiv/early/2021/04/07/2021.04.01.21254789.full.pdf; doi:https://doi.org/10.1101/2021.04.01.21254789; html:https://europepmc.org/article/PPR/PPR308166; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR308166&type=FILE&fileName=EMS121852-pdf.pdf&mimeType=application/pdf
PPR764966,https://doi.org/10.1101/2023.11.25.23299014,Genetic determinants of blood gene expression and splicing and their contribution to molecular phenotypes and health outcomes,"Tokolyi A, Persyn E, Nath AP, Burnham KL, Marten J, Vanderstichele T, Tardaguila M, Stacey D, Farr B, Iyer V, Jiang X, Lambert SA, Noell G, Quail MA, Rajan D, Ritchie SC, Sun BB, Thurston SA, Xu Y, Whelan CD, Runz H, Petrovski S, Gaffney DJ, Roberts DJ, Angelantonio ED, Peters JE, Soranzo N, Danesh J, Butterworth AS, Inouye M, Davenport EE, Paul DS.",,No Journal Info,2023,2023-11-27,Y,,,,"<h4>Summary</h4> The biological mechanisms through which most non-protein-coding genetic variants affect disease risk are unknown. To investigate the gene-regulatory cascades that ensue from these variants, we mapped blood gene expression and splicing quantitative trait loci (QTLs) through bulk RNA-sequencing in 4,732 participants, and integrated these data with protein, metabolite and lipid QTLs in the same individuals. We identified cis -QTLs for the expression of 17,233 genes and 29,514 splicing events (in 6,853 genes). Using colocalization analysis, we identified 3,430 proteomic and metabolomic traits with a shared association signal with either gene expression or splicing. We quantified the relative contribution of the genetic effects at loci with shared etiology through statistical mediation, observing 222 molecular phenotypes significantly mediated by gene expression or splicing. We uncovered gene-regulatory mechanisms at GWAS disease loci with therapeutic implications, such as WARS1 in hypertension, IL7R in dermatitis and IFNAR2 in COVID-19. Our study provides an open-access and interactive resource of the shared genetic etiology across transcriptional phenotypes, molecular traits and health outcomes in humans ( https://IntervalRNA.org.uk ).",,pdf:https://www.medrxiv.org/content/medrxiv/early/2023/11/27/2023.11.25.23299014.full.pdf; doi:https://doi.org/10.1101/2023.11.25.23299014; html:https://europepmc.org/article/PPR/PPR764966; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR764966&type=FILE&fileName=EMS191802-pdf.pdf&mimeType=application/pdf
